settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
25749563492						Order	403-1180384-5140339	403-1180384-5140339		TXnqdv4M4	Amazon.in	ItemFees	Commission IGST	-15.59	AFN	16.07.2026	16.07.2026 17:55:37 UTC	65170221290762			KN-T30E-VVY5	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemPrice	Principal	1737.29	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemPrice	Product Tax	312.71	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemPrice	Shipping	33.90	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemPrice	Shipping tax	6.10	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemTCS	TCS-IGST	-8.69	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemFees	Commission	-112.75	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	ItemFees	Commission IGST	-20.30	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	Promotion	Shipping discount	-33.90	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	404-5765072-3678716	404-5765072-3678716		TV9Hvjjw4	Amazon.in	Promotion	Shipping tax discount	-6.10	AFN	17.07.2026	17.07.2026 23:18:33 UTC	65148267805522			E4-1PV8-SSFN	1	
25749563492						Order	403-8358864-2064314	403-8358864-2064314		T6KrV9PF9	Amazon.in	ItemPrice	Principal	2457.63	AFN	18.07.2026	18.07.2026 22:57:48 UTC	65279645049802			IS-6ZX0-RUZ7	1	
25749563492						Order	403-8358864-2064314	403-8358864-2064314		T6KrV9PF9	Amazon.in	ItemPrice	Product Tax	442.37	AFN	18.07.2026	18.07.2026 22:57:48 UTC	65279645049802			IS-6ZX0-RUZ7	1	
25749563492						Order	403-8358864-2064314	403-8358864-2064314		T6KrV9PF9	Amazon.in	ItemTCS	TCS-IGST	-12.29	AFN	18.07.2026	18.07.2026 22:57:48 UTC	65279645049802			IS-6ZX0-RUZ7	1	
25749563492						Order	403-8358864-2064314	403-8358864-2064314		T6KrV9PF9	Amazon.in	ItemFees	Commission	-159.50	AFN	18.07.2026	18.07.2026 22:57:48 UTC	65279645049802			IS-6ZX0-RUZ7	1	
25749563492						Order	403-8358864-2064314	403-8358864-2064314		T6KrV9PF9	Amazon.in	ItemFees	Commission IGST	-28.71	AFN	18.07.2026	18.07.2026 22:57:48 UTC	65279645049802			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemPrice	Principal	2457.62	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemPrice	Product Tax	442.38	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemTCS	TCS-SGST	-6.14	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemTCS	TCS-CGST	-6.14	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemFees	Commission	-159.50	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Order	405-8416488-1474724	405-8416488-1474724		TcwdtTPm9	Amazon.in	ItemFees	Commission IGST	-28.71	AFN	18.07.2026	18.07.2026 21:23:48 UTC	65282301491122			IS-6ZX0-RUZ7	1	
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemPrice	Product Tax	-259.32	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemPrice	Shipping tax	-6.10	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemPrice	Shipping	-33.90	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemPrice	Principal	-1440.68	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemTCS	TCS-IGST	7.20	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
